id,owner,secret,server,farm,title,accuracy,place_id,woeid,dateupload,datetaken,tags,URL,SPECIES,PHEN_PHASE,UTM_X,UTM_Y,rough,can_ht,can_pct,elev,isolt,slope,srad,tci_max,tci,snow_melt,ndvi,lidar_int,pond_stream,stream_dist,asp,relev_30m,snow_diss_2013,long,lat
9931338525,33086037@N00,a5e604188b,2808,3,IMG_1582,16,Sq8PmjxTVrxcEJpp,2468166,1380106122,6/26/13 13:20,mountrainier 201306 guentherterry 201306olympicpeninsula,http://flickr.com/photos/33086037@N00/9931338525,NF,NF,597173.8132,5181935.638,-2.803225279,5.034100056,0.444444448,1562.969971,6.666666508,33.49896622,4894.419434,7.683837414,7.164848804,1,-0.126436785,110.7777786,0,32.21283722,301.1842764,-0.16847359,172.0016681,-121.726945,46.783888
9924816895,90132363@N00,4e4ae697b9,2890,3,Paradise Creek Drainage,16,Sq8PmjxTVrxcEJpp,2468166,1380068200,9/19/13 9:12,nature nationalpark mtrainier mtrainiernationalpark paradiseinn,http://flickr.com/photos/90132363@N00/9924816895,NF,NF,596716.09,5182650.936,-2.973720312,0.7676,0,1698.716675,9.055555344,9.226903915,8115.390625,8.432376862,7.749510765,0,-0.17613636,81,1,0,168.3983607,0.654016922,187.0031416,-121.732789,46.79039
9922706404,94424247@N04,30d049cf04,5505,6,Mt. Rainier,13,aRjt_z5TV7oQHRXh,2502312,1380057337,9/11/13 9:42,park trees summer sky blackandwhite bw white mountain snow black monochrome grass forest sunrise landscape volcano washington mt little sunny center glacier snowcapped clear mount national rainier evergreens fields prairie visitor volcanic tahoma emmons confiers,http://flickr.com/photos/94424247@N04/9922706404,NF,NF,602982.7069,5196890.536,-2.550668955,0.179800004,0,2000.154419,12.05555534,11.79244709,9327.310547,10.89086056,9.685019493,0,-0.128378376,158,0,208.5825195,177.4340867,0.061909288,188.8667971,-121.647491,46.917558
9919288603,101573809@N08,b8764f5dab,7426,8,,16,LNkmboVTVrzmLNg2,2460095,1380043636,9/21/13 12:17,trees nature washington mine wa pnw mountian iphone vsco originalfilter vscocam uploaded:by=flickrmobile flickriosapp:filter=original,http://flickr.com/photos/101573809@N08/9919288603,NF,NF,595872.1133,5180722.071,-1.552410722,4.268700123,0.777777791,1475.074463,4.333333492,51.54867935,4196.783203,6.755681038,5.978387356,0,-0.081521742,169.3333282,0,16.0104332,195.4372135,4.841840774,139.0666846,-121.744248,46.773158
9915675525,12405399@N06,ce7d749171,3758,4,Narada Falls near Paradise,16,LNkmboVTVrzmLNg2,2460095,1380029968,9/20/13 17:44,,http://flickr.com/photos/12405399@N06/9915675525,NF,NF,595734.2809,5180908.379,-2.887620687,1.937100053,0,1339.407715,4.444444656,18.6089325,5063.733398,19.96429825,17.77109718,1,-0.165876776,15.88888931,1,0,188.3105795,-18.37581098,241.2666692,-121.746014,46.774854
9915757644,12405399@N06,783bcf73e1,5338,6,Mt. Rainier,16,LNkmboVTVrzmLNg2,2460095,1380029967,9/20/13 17:35,,http://flickr.com/photos/12405399@N06/9915757644,NF,NF,594554.6454,5181213.12,-1.265543699,4.198200226,1,1360.546631,9.333333015,32.01322174,7227.934082,7.630711079,6.900349617,0,0.176923081,213.3333282,0,107.8733826,316.0328297,4.592195048,139.1163098,-121.761399,46.777764
9912181285,101573809@N08,09d17f80a8,5489,6,,16,Uf8Je5pQUL._aKXH3A,12590466,1380010822,9/21/13 13:10,trees tree green nature leaves forest washington leaf woods mine wa pnw iphone vsco vscocam,http://flickr.com/photos/101573809@N08/9912181285,NF,NF,610213.8993,5179533.689,-2.976180553,16.35610008,1,662.8789063,4.555555344,30.87121391,3652.229492,9.267829895,9.10210228,0,0.394736856,103.5555573,0,10.68126011,109.3088821,-4.747051251,109.4279176,-121.556739,46.760252
9912201415,101573809@N08,7bbac31849,2860,3,,16,Uf8Je5pQUL._aKXH3A,12590466,1380010947,9/21/13 13:22,trees sky tree green nature leaves washington leaf woods mine wa pnw iphone vsco vscocam,http://flickr.com/photos/101573809@N08/9912201415,NF,NF,610436.1119,5179770.646,-2.964903355,33.78269958,1,663.1777954,0.888888896,6.978369236,1005.758118,8.356179237,6.997914791,0,-0.054545455,100.5555573,0,43.8368187,244.1640005,0.40851581,97.45629233,-121.553773,46.762347
9912337843,101573809@N08,fe14766c87,3802,4,,16,Uf8Je5pQUL._aKXH3A,12590466,1380010698,9/21/13 13:13,trees tree green nature washington mine hiking dirt wa pnw iphone vsco originalfilter vscocam,http://flickr.com/photos/101573809@N08/9912337843,NF,NF,610211.4135,5179689.93,-2.491117001,35.79719925,1,662.6433105,5.944444656,17.98307228,5103.561035,10.37209988,9.27326107,0,0.413533837,76,0,14.2361021,110.0560803,-4.064426362,111.447176,-121.556734,46.761658
9911288444,101573809@N08,eba66a1436,7398,8,,16,Uf8Je5pQUL._aKXH3A,12590466,1380004821,9/21/13 13:52,wood trees tree nature washington mine bark wa pnw iphone vsco vscocam,http://flickr.com/photos/101573809@N08/9911288444,NF,NF,610211.6477,5179618.905,-4.535196781,15.17809963,1,665.5922241,3.611111164,35.41569901,3573.542969,8.921076775,8.664960861,0,0.05882353,146.222229,0,18.96468544,84.83853302,-3.124340743,101.396448,-121.556748,46.761019
9911271694,101573809@N08,dc88566750,3716,4,,16,aRjt_z5TV7oQHRXh,2502312,1380004719,9/21/13 14:49,trees mountain green nature washington mine mt rainier wa pnw iphone vsco originalfilter vscocam uploaded:by=flickrmobile flickriosapp:filter=original,http://flickr.com/photos/101573809@N08/9911271694,NF,NF,607528.8919,5196934.87,-1.397635341,3.123399973,0.222222224,1865.280029,10.94444466,27.45041084,8056.329102,12.19357967,8.702013016,0,-0.194594592,165.5555573,0,29.08035088,160.8910099,5.223104868,154.9889048,-121.587792,46.917236
9911114925,101573809@N08,18e40fed1b,2864,3,,16,aRjt_z5TV7oQHRXh,2502312,1380004253,9/21/13 15:06,flowers nature washington mind wa pnw iphone vsco vscocam,http://flickr.com/photos/101573809@N08/9911114925,NF,NF,607733.4663,5197099.959,-2.967043638,1.22420001,0,1862.604492,6.5,12.36894894,5983.674316,7.996675491,7.509692669,0,-0.019736841,211.222229,0,152.0317993,146.0527462,2.300917568,173.5752562,-121.585067,46.918688
9911308923,101573809@N08,406bb280c4,7389,8,,16,aRjt_z5TV7oQHRXh,2502312,1380004392,9/21/13 14:55,mountains nature washington mine mt rainier wa pnw iphone vsco,http://flickr.com/photos/101573809@N08/9911308923,NF,NF,607710.1716,5197099.316,-3.389844179,2.295200109,0,1863.812256,8.777777672,2.713660955,7701.262207,10.99039459,9.361956596,0,-0.100303948,191.6666718,0,137.77034,2.137305012,4.104722465,169.9912981,-121.585373,46.918686
9911178564,101573809@N08,c4cf5b2770,7398,8,,16,aRjt_z5TV7oQHRXh,2502312,1380004149,9/21/13 15:06,trees mountain green nature washington mine mt rainier wa pnw iphone vsco originalfilter vscocam,http://flickr.com/photos/101573809@N08/9911178564,NF,NF,607726.4614,5197099.833,-3.362414837,1.780500054,0,1863.181152,8.111110687,9.39324379,7653.248047,8.682939529,7.889215946,0,-0.031847134,192.5555573,0,147.8027954,150.0048113,2.759970102,172.8696339,-121.585159,46.918688
9892037196,52656202@N06,a8fd609c62,7442,8,Moonlit,16,Sq8PmjxTVrxcEJpp,2468166,1379921042,9/19/13 22:17,trees sky mountain nature night stars washington scenery paradise clear rainier,http://flickr.com/photos/52656202@N06/9892037196,NF,NF,596599.756,5182214.134,-3.948300838,2.114500046,0,1653.327759,10.16666698,5.675611496,8160.879395,8.435331345,7.94393301,0,0.075409837,199.4444427,0,52.38745499,161.9756699,0.316995037,187.8776696,-121.734405,46.786477
9892199033,52656202@N06,7304a2ed13,3719,4,Rainier Twice,14,Sq8PmjxTVrxcEJpp,2468166,1379921042,9/19/13 16:42,trees mountain reflection nature forest washington nationalpark scenery day peace cloudy sunny evergreen serenity mtrainier,http://flickr.com/photos/52656202@N06/9892199033,NF,NF,599462.9713,5179520.83,-2.73689127,10.60470009,0.888888896,1396.934448,2.055555582,33.34047318,1972.625,8.080751419,7.351647377,0,0.358974367,168.5555573,0,21.85560036,10.84269879,0.381569847,157.838747,-121.697487,46.761825
9891765333,58861942@N03,b9a719427e,5461,6,Comet Falls,16,LNkmboVTVrzmLNg2,2460095,1379918758,9/21/13 12:31,mtrainier cometfalls vantrumppark canon60d,http://flickr.com/photos/58861942@N03/9891765333,NF,NF,593146.3741,5183190.307,-1.585492253,0.671400011,0,1502.704468,5.555555344,31.3481636,5997.115234,10.72721958,10.2879734,0,-0.07651715,120.2222214,0,8.524454117,205.5126865,-0.073384667,172.4222024,-121.77944,46.795751
9891276264,58861942@N03,7c9a9475e1,2820,3,The approaching rain,16,LNkmboVTVrzmLNg2,2460095,1379916772,9/21/13 14:32,mtrainier cometfalls vantrumppark canon60d,http://flickr.com/photos/58861942@N03/9891276264,NF,NF,593416.4576,5183595.751,-2.632246017,0.598500013,0,1726.72998,10.22222233,17.22825432,8738.353516,10.75210476,9.767650604,1,-0.017964073,172.8888855,0,67.91661835,196.9095857,-1.559132862,194.8609979,-121.775819,46.799361
9888165675,24651008@N05,e0e5d43869,3689,4,Marmot on a Rock,14,Sq8PmjxTVrxcEJpp,2468166,1379902920,9/19/13 14:42,rock hiking marmot glaciervista notafraidofhumans weeklyhike,http://flickr.com/photos/24651008@N05/9888165675,NF,NF,596203.7,5182954.915,-2.533982515,1.068899989,0,1775.241089,10.44444466,12.91554642,8800.583008,11.21754265,10.52424335,1,-0.036885247,168.4444427,0,21.92665482,163.5745459,-0.298812722,192.7566682,-121.739437,46.793199
9888182716,24651008@N05,e9d8e97cdd,3670,4,Mount Rainier's Little Brother,14,Sq8PmjxTVrxcEJpp,2468166,1379902948,9/19/13 13:39,sky mountain snow clouds hiking glaciers peaks mountadams cascademountains tatooshrange inactivevolcano 55250mmlens weeklyhike southeastofmountrainier seenfrompanorampoint,http://flickr.com/photos/24651008@N05/9888182716,NF,NF,596203.7,5182954.915,-2.533982515,1.068899989,0,1775.241089,10.44444466,12.91554642,8800.583008,11.21754265,10.52424335,1,-0.036885247,168.4444427,0,21.92665482,163.5745459,-0.298812722,192.7566682,-121.739437,46.793199
9888191194,24651008@N05,551c61d308,7350,8,Blue Volcano,14,Sq8PmjxTVrxcEJpp,2468166,1379902937,9/19/13 13:38,blue mountains volcano hiking peaks mountsthelens cascademountains tatooshrange 55250mmlens weeklyhike,http://flickr.com/photos/24651008@N05/9888191194,NF,NF,596203.7,5182954.915,-2.533982515,1.068899989,0,1775.241089,10.44444466,12.91554642,8800.583008,11.21754265,10.52424335,1,-0.036885247,168.4444427,0,21.92665482,163.5745459,-0.298812722,192.7566682,-121.739437,46.793199
9884549223,21194592@N02,e257a74b2c,7399,8,Paradise River,16,niEHOU5TVrxjm8g0,2468129,1379888978,9/16/13 12:55,forest waterfall mtraniernationalpark paradiseriver canon5dmkii,http://flickr.com/photos/21194592@N02/9884549223,NF,NF,595970.6707,5181239.71,-1.880384922,35.38190079,1,1419.666626,9.388889313,14.44336224,6494.891602,9.49604702,8.930796623,0,0.372972965,108.3333359,0,13.04649639,331.8451537,1.151454986,163.052074,-121.742849,46.777801
9882018384,90132363@N00,b327f83a41,3792,4,Nisqually River Headwaters,14,LNkmboVTVrzmLNg2,2460095,1379881330,9/18/13 15:23,nature washington nationalpark mountrainier mtrainier mtrainiernationalpark nisquallyriver,http://flickr.com/photos/90132363@N00/9882018384,NF,NF,594489.6493,5181645.685,-2.019915104,1.284999967,0,1172.156616,7.611111164,17.80653381,6828.011719,7.974897861,6.971589565,0,-0.286549717,84.77777863,0,4.978629589,262.8036413,-0.8576406,158.2855701,-121.762161,46.781665
9882035676,90132363@N00,0c21bf4b59,5491,6,Mountain Ash,16,Sq8PmjxTVrxcEJpp,2468166,1379881331,9/19/13 9:07,washington paradise alpine mountrainier mtrainier mountainash mtrainiernationalpark paradiseinn,http://flickr.com/photos/90132363@N00/9882035676,NF,NF,596736.2776,5182431.074,-3.06747508,4.080900192,1,1672.531128,3.888888836,4.424907684,3778.87207,7.984072685,7.288036823,0,-0.214953274,66.33333588,0,12.06935215,139.2462914,3.49102841,170.4327602,-121.732571,46.788409
9882165933,90132363@N00,5c00586dfd,5339,6,Walking Back to Inn,16,Sq8PmjxTVrxcEJpp,2468166,1379881330,9/19/13 9:52,nature washington nationalpark meadow alpine mountrainier mtrainier mtrainiernationalpark,http://flickr.com/photos/90132363@N00/9882165933,NF,NF,596721.9857,5182607.238,-2.426937103,0.204099998,0,1691.655518,11,16.7253418,8328.03125,12.40490055,11.95537853,1,-0.11061947,155.1111145,0.333333343,1,79.63735494,0.133538376,185.9631108,-121.732721,46.789996
9881483125,101573809@N08,cbd533eb77,2868,3,,16,aRjt_z5TV7oQHRXh,2502312,1379879341,9/21/13 15:12,trees mountain nature fog washington mt rainier wa pnw vsco vscocam,http://flickr.com/photos/101573809@N08/9881483125,NF,NF,607501.5552,5196938.713,-4.448947906,0.761699975,0,1866.421143,13.5,2.134481192,9039.992188,10.26192474,8.883707047,0,-0.5625,104.7777786,0,22.8181324,11.20370041,2.664972059,176.2956155,-121.58815,46.917275
9881014524,21194592@N02,6faed52180,7421,8,Mt. Rainier from Pinnacle Peak,16,niEHOU5TVrxjm8g0,2468129,1379877906,9/15/13 12:35,mountain hiking rainier soe hdr,http://flickr.com/photos/21194592@N02/9881014524,NF,NF,596924.1738,5179621.473,-2.556143284,1.960000038,0,1644.054443,0.888888896,51.06486511,1419.817627,9.313225746,8.878063202,0,-0.142857149,163.4444427,0,49.41322327,7.541407635,-3.190544441,185.7080596,-121.730704,46.763104
9865708186,101573809@N08,78e61d3479,3775,4,,16,aRjt_z5TV7oQHRXh,2502312,1379815910,9/21/13 14:56,originalfilter uploaded:by=flickrmobile flickriosapp:filter=original,http://flickr.com/photos/101573809@N08/9865708186,NF,NF,607711.7224,5197110.46,-1.99365747,1.612900019,0,1860.296631,9.333333015,46.86824417,4456.248047,7.894274712,7.023813725,0,-0.275000006,183.5555573,0,128.7659302,338.6214359,5.642268136,146.8728296,-121.58535,46.918786
9865759934,101573809@N08,b0a769f9b6,7336,8,,16,aRjt_z5TV7oQHRXh,2502312,1379816205,9/21/13 14:50,trees mountain lake water washington wa iphone vsco vscocam,http://flickr.com/photos/101573809@N08/9865759934,NF,NF,607503.8832,5196995.556,-1.744384289,1.034700036,0,1858.313354,9.333333015,37.92588043,5547.972168,6.854410648,6.547181129,0,0.320388347,223.5555573,0,32.56788254,336.584335,2.530408986,162.9351319,-121.588106,46.917786
9864804986,91714093@N02,dbd446c4d3,7459,8,Mount Rainier behind an Airplane Seat,16,jyADg3RTUb65Hnbj,2347606,1379814973,8/20/13 10:23,mountain snow window clouds airplane washington seat aerial mountrainier,http://flickr.com/photos/91714093@N02/9864804986,NF,NF,584245.8588,5185000.024,-2.456713676,37.0196991,1,1495.570068,4.166666508,37.28325272,3164.801758,9.664873123,9.302333832,0,-0.25,75.66666412,0,82.56916046,252.976878,-0.232642141,166.8669025,-121.895713,46.813218
9860439564,90132363@N00,488e099c46,7452,8,Paved Paradise,16,Sq8PmjxTVrxcEJpp,2468166,1379793702,9/19/13 10:49,nature nationalpark paradise mtrainier mtrainiernationalpark paradiseinn,http://flickr.com/photos/90132363@N00/9860439564,NF,NF,596518.9734,5182091.236,-4.500882626,3.742799997,0.222222224,1647.660034,11.5,2.994636059,6710.447266,10.24628448,9.114138603,0,-0.419354826,44.33333206,0,31.96352386,77.25524814,1.084911647,184.3188912,-121.735489,46.785383
9859143164,90132363@N00,59e967c6e3,5530,6,Paradise Moonrise,16,Sq8PmjxTVrxcEJpp,2468166,1379788691,9/18/13 19:44,moon nature paradise moonrise moonlight mtrainiernationalpark paradiseinn,http://flickr.com/photos/90132363@N00/9859143164,NF,NF,596667.9089,5182201.449,-3.092312574,14.82339954,0.888888896,1647.197754,8.888889313,6.370576859,6533.842773,11.32142735,9.490688324,0,-0.37956205,52.44444275,0,18.40289688,124.2515435,-0.454596005,185.2494174,-121.733515,46.786353
9855863733,81418524@N00,d96ec3a0ea,3739,4,"Sunrise Visitors' Center, Mt. Rainier National Park, WA",15,aRjt_z5TV7oQHRXh,2502312,1379776678,9/7/13 12:42,usa washington mtrainiernationalpark sunrisevisitorscenter,http://flickr.com/photos/81418524@N00/9855863733,NF,NF,603427.7483,5196568.539,-4.484004498,1.541700006,0,1948.152222,13.05555534,2.143629789,7989.72168,9.385726929,8.603302002,0,-0.59523809,73.44444275,0,50.45460129,95.82389021,0.002297001,191.3684358,-121.641721,46.914592
9853742206,81418524@N00,5584bdbb1e,5442,6,"Sunbeam Creek, Mt. Rainier National Park, WA",15,Sq8PmjxTVrxcEJpp,2468166,1379768887,9/7/13 14:30,usa washington mtrainiernationalpark sunbeamcreek,http://flickr.com/photos/81418524@N00/9853742206,NF,NF,599047.4947,5181045.726,-2.692341089,7.045499802,0.666666687,1222.87439,4.833333492,13.77991867,4088.042969,10.614254,7.270544052,0,-0.024691358,120.3333359,0,14.78739738,120.1454379,2.466883518,145.0953726,-121.702597,46.775606
9853595056,81418524@N00,bef5f11d33,5502,6,"Reflection Lake, Mt. Rainier National Park, WA",15,Sq8PmjxTVrxcEJpp,2468166,1379768272,9/7/13 14:41,usa washington reflectionlake mtrainiernationalpark,http://flickr.com/photos/81418524@N00/9853595056,NF,NF,597096.5713,5180197.122,-1.443014503,1.309599996,0,1482.384399,12.61111069,31.92312431,8247.673828,13.63459301,9.14745903,0,-0.387205392,96.33333588,0,8.576178551,359.5920421,-0.251824893,171.9339475,-121.728325,46.768258
9853010634,81418524@N00,6562172a17,2867,3,"Sunrise Point, Mt. Rainier National Park, WA",16,aRjt_z5TV7oQHRXh,2502312,1379765940,9/7/13 12:11,usa washington mtrainiernationalpark sunriselake sunrisepoint flickrstruereflection1,http://flickr.com/photos/81418524@N00/9853010634,NF,NF,607453.0518,5197221.516,-4.598891258,3.067391872,0.741523981,1746.232666,12.83075523,0.188934907,9174.880859,13.49513817,12.59171104,0,-0.714285731,0,1,0,80.42577211,0.001537239,178.7589194,-121.58872,46.919827
9847539256,24651008@N05,65c7d1c065,3686,4,262/365: Repetition,13,niEHOU5TVrxjm8g0,2468129,1379735037,9/19/13 15:49,blue windows roof sky green doors shingles gray mountrainiernationalpark dormers day262 butresses paradiseinn project365 262365,http://flickr.com/photos/24651008@N05/9847539256,NF,NF,596342.8181,5182111.524,-3.532083511,0.428600013,0,1651.041138,12.77777767,5.64934063,9205.848633,9.961670876,7.700372696,0,-0.394136816,64.22222137,0,35.36476517,160.9878508,0.889260662,185.6133088,-121.737792,46.785591
9847506705,24651008@N05,07009b5d9c,3822,4,The Mountain is Finally Out!,13,niEHOU5TVrxjm8g0,2468129,1379735025,9/19/13 14:47,blue trees sky mountain snow clouds peak mountrainier mountrainiernationalpark glaciers themountain,http://flickr.com/photos/24651008@N05/9847506705,NF,NF,596342.8181,5182111.524,-3.532083511,0.428600013,0,1651.041138,12.77777767,5.64934063,9205.848633,9.961670876,7.700372696,0,-0.394136816,64.22222137,0,35.36476517,160.9878508,0.889260662,185.6133088,-121.737792,46.785591
9845260265,102564117@N06,72ddd09f99,5461,6,skyline trail,15,Sq8PmjxTVrxcEJpp,2468166,1379722686,9/1/13 7:50,,http://flickr.com/photos/102564117@N06/9845260265,NF,NF,596711.6874,5182739.34,-3.211544752,2.300299883,0,1706.877808,12,7.241052151,9180.288086,10.11884403,8.70864296,1,-0.055900622,89.8888855,0,6.750248432,164.8223618,1.387939838,185.108637,-121.732828,46.791186
9845285636,102564117@N06,4d3a102bae,3824,4,"morning, cows",13,7rf7PFtTUb.fC6b0,2356575,1379722667,9/1/13 5:19,,http://flickr.com/photos/102564117@N06/9845285636,NF,NF,580648.8143,5178287.864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.944036,46.75327
9843386723,28435100@N00,2a3f8d68d5,5508,6,WP_20130919_026,16,fffC.3hTVr_keX8.,2456097,1379712759,9/19/13 14:14,,http://flickr.com/photos/28435100@N00/9843386723,NF,NF,588348.336,5197311.553,-4.139330864,0.109999999,0,1752.047729,12,2.794397831,9064.628906,16.8526535,13.62603569,0,0.300000012,153.6666718,0,1.804737806,199.2512626,-0.425586785,191.0771431,-121.839564,46.923455
9843383383,28435100@N00,72144a4264,7298,8,WP_20130919_018,16,fffC.3hTVr_keX8.,2456097,1379712763,9/19/13 13:15,,http://flickr.com/photos/28435100@N00/9843383383,NF,NF,588696.0602,5197878.894,-1.674059033,5.578800201,1,1885.573364,14.16666698,30.7379818,6975.689453,7.411443233,6.873054504,0,0.103773586,185.777771,0,109.3328247,10.63250403,5.699479449,154.4171843,-121.834887,46.928513
9843319346,28435100@N00,670ce03c6d,5519,6,WP_20130919_001,16,fffC.3hTVr_keX8.,2456097,1379712768,9/19/13 10:57,,http://flickr.com/photos/28435100@N00/9843319346,NF,NF,588054.4748,5198602.083,-2.430128813,1.507400036,0,1882.84668,9.833333015,36.4767952,8344.72168,8.64218235,8.382868767,0,0.408560306,193.1111145,0,131.5319977,222.9519351,-0.712329564,183.7485166,-121.843173,46.935105
9843278034,28435100@N00,e6511a2c89,5449,6,WP_20130919_005,16,fffC.3hTVr_keX8.,2456097,1379712767,9/19/13 11:01,,http://flickr.com/photos/28435100@N00/9843278034,NF,NF,588071.6128,5198591.221,-2.704419851,5.094299793,1,1889.862183,10.33333302,29.53377533,8063.456543,6.870764256,6.390884876,0,-0.103448279,126.8888855,0,132.2333832,261.1148068,3.050460093,165.5727555,-121.84295,46.935005
9843303025,28435100@N00,8577b4a25c,5480,6,WP_20130919_016,16,fffC.3hTVr_keX8.,2456097,1379712764,9/19/13 11:44,,http://flickr.com/photos/28435100@N00/9843303025,NF,NF,588223.1341,5198512.876,-3.349112749,0.826499999,0,1821.311157,9.777777672,12.51235199,7716.009766,8.929294586,6.986494064,1,-0.036585364,85.22222137,0,58.86141968,41.206728,-0.090866137,188.1511973,-121.840975,46.93428
9843273534,28435100@N00,bccbcbcdd8,2880,3,WP_20130919_003,16,fffC.3hTVr_keX8.,2456097,1379712768,9/19/13 11:00,,http://flickr.com/photos/28435100@N00/9843273534,NF,NF,588071.4939,5198568.323,-1.74886775,7.793300152,1,1887.203369,7.944444656,40.69665527,5699.288086,6.615552425,6.19340086,0,-0.313432842,144.6666718,0,131.0368958,266.1572785,2.646522498,162.8926739,-121.842956,46.934799
9843214716,90132363@N00,06fb3779a5,2825,3,Entrance to Paradise Inn,16,Sq8PmjxTVrxcEJpp,2468166,1379712607,9/19/13 10:08,nature nationalpark paradise mtrainiernationalpark paradiseinn,http://flickr.com/photos/90132363@N00/9843214716,NF,NF,596636.2539,5182284.968,-1.532088757,1.503200054,0,1656.287842,10.44444466,11.28207588,8482.482422,10.24367428,8.744973183,0,-0.160493821,102.7777786,0,38.95724106,166.407968,-0.772095497,190.2455048,-121.733912,46.787109
9843324316,28435100@N00,ae15310fa0,2845,3,WP_20130919_010,16,fffC.3hTVr_keX8.,2456097,1379712765,9/19/13 11:04,,http://flickr.com/photos/28435100@N00/9843324316,NF,NF,588063.0877,5198591.095,-2.279283524,2.815999985,0,1886.591064,10.5,33.5993576,7833.595703,6.917338848,6.542705536,0,-0.121951222,198,0,137.8674316,268.7023822,1.72569222,175.1019157,-121.843062,46.935005
9843380893,28435100@N00,33d0205a45,7379,8,WP_20130919_007,16,fffC.3hTVr_keX8.,2456097,1379712766,9/19/13 11:02,,http://flickr.com/photos/28435100@N00/9843380893,NF,NF,588071.6128,5198591.221,-2.704419851,5.094299793,1,1889.862183,10.33333302,29.53377533,8063.456543,6.870764256,6.390884876,0,-0.103448279,126.8888855,0,132.2333832,261.1148068,3.050460093,165.5727555,-121.84295,46.935005
9843305195,28435100@N00,f4484077b3,2835,3,WP_20130919_023-1,16,fffC.3hTVr_keX8.,2456097,1379712762,9/19/13 13:48,,http://flickr.com/photos/28435100@N00/9843305195,NF,NF,588373.6053,5197703.389,-1.827679515,4.340899944,0.111111112,1928.751099,8.333333015,32.77963257,6888.735352,8.170814514,7.834466934,0,0.434599161,169.8888855,0,137.3232269,175.8737185,-0.391485268,185.0483794,-121.839156,46.926977
9843327186,28435100@N00,72c7b9ca9f,3707,4,WP_20130919_022,16,fffC.3hTVr_keX8.,2456097,1379712762,9/19/13 13:48,,http://flickr.com/photos/28435100@N00/9843327186,NF,NF,588373.6053,5197703.389,-1.827679515,4.340899944,0.111111112,1928.751099,8.333333015,32.77963257,6888.735352,8.170814514,7.834466934,0,0.434599161,169.8888855,0,137.3232269,175.8737185,-0.391485268,185.0483794,-121.839156,46.926977
9843381853,28435100@N00,cf7ff1dd4a,5346,6,WP_20130919_011,16,fffC.3hTVr_keX8.,2456097,1379712764,9/19/13 11:27,,http://flickr.com/photos/28435100@N00/9843381853,NF,NF,588072.1885,5198578.003,-3.281834841,8.569800377,1,1889.837769,8.166666985,29.79695129,5954.08252,7.489355087,6.742928982,0,-0.030927835,178.8888855,0,128.1431427,274.7695347,4.036480925,161.4871401,-121.842945,46.934886
9843387253,28435100@N00,0373cccbae,2863,3,WP_20130919_029,16,fffC.3hTVr_keX8.,2456097,1379712758,9/19/13 14:15,,http://flickr.com/photos/28435100@N00/9843387253,NF,NF,588348.336,5197311.553,-4.139330864,0.109999999,0,1752.047729,12,2.794397831,9064.628906,16.8526535,13.62603569,0,0.300000012,153.6666718,0,1.804737806,199.2512626,-0.425586785,191.0771431,-121.839564,46.923455
9843285214,28435100@N00,e6e2241dd7,3805,4,WP_20130919_028,16,fffC.3hTVr_keX8.,2456097,1379712759,9/19/13 14:14,,http://flickr.com/photos/28435100@N00/9843285214,NF,NF,588348.336,5197311.553,-4.139330864,0.109999999,0,1752.047729,12,2.794397831,9064.628906,16.8526535,13.62603569,0,0.300000012,153.6666718,0,1.804737806,199.2512626,-0.425586785,191.0771431,-121.839564,46.923455
9843386083,28435100@N00,853cb82064,7334,8,WP_20130919_025,16,fffC.3hTVr_keX8.,2456097,1379712760,9/19/13 13:49,,http://flickr.com/photos/28435100@N00/9843386083,NF,NF,588373.6053,5197703.389,-1.827679515,4.340899944,0.111111112,1928.751099,8.333333015,32.77963257,6888.735352,8.170814514,7.834466934,0,0.434599161,169.8888855,0,137.3232269,175.8737185,-0.391485268,185.0483794,-121.839156,46.926977
9843381023,28435100@N00,d83eb3b0e7,5346,6,WP_20130919_009,16,fffC.3hTVr_keX8.,2456097,1379712765,9/19/13 11:04,,http://flickr.com/photos/28435100@N00/9843381023,NF,NF,588060.8218,5198574.389,-3.071092844,7.988500118,0.888888896,1881.486694,8.055555344,37.50608063,6709.711914,8.260451317,7.857875824,0,0.163043484,130.777771,0,136.1824799,255.7851832,0.474823479,173.3499726,-121.843095,46.934855
9843383503,28435100@N00,34ab883be1,5530,6,WP_20130919_019,16,fffC.3hTVr_keX8.,2456097,1379712762,9/19/13 13:17,,http://flickr.com/photos/28435100@N00/9843383503,NF,NF,588711.0637,5197883.785,-2.054530144,12.68889999,1,1881.359985,11.44444466,40.73056793,7961.436035,7.810359478,6.7846241,0,0.256637156,184.4444427,0,109.7709732,20.34792178,6.750605346,146.2214264,-121.834689,46.928555
9842499326,90132363@N00,54cdcdfe57,7331,8,Paradise Inn at Mt Rainier,16,Sq8PmjxTVrxcEJpp,2468166,1379709089,9/19/13 10:02,nature nationalpark mtrainiernationalpark paradiselodge,http://flickr.com/photos/90132363@N00/9842499326,NF,NF,596682.6342,5182405.757,-2.564242601,2.434499979,0,1668.319946,8.333333015,18.23755836,7281.009277,7.88010788,7.266904831,1,-0.060796645,182.777771,0,26.63957024,138.5557641,-0.819144553,188.2841892,-121.733279,46.788189
