X.1,X,id,owner,secret,server,farm,title,ispublic,isfriend,isfamily,dateupload,datetaken,datetakengranularity,datetakenunknown,tags,accuracy,context,place_id,woeid,geo_is_family,geo_is_friend,geo_is_contact,geo_is_public,url_z,height_z,width_z,url_o,height_o,width_o,year,URL,long,lat,canopy_pct,elevation,slope,srad,stream_dist,asp,cold_air_ind,srad_noc,relev_30m,X_UTM,Y_UTM,acc_times,grid100,grid500,grid1000,grid5000,water_year,sdd_pred,sdd_lwr,sdd_upr,sdd_range,yearfact,datetaken_DOY,days_since_snow,min_dist_center,nearest_center,datePOSIX,UniqueID,Collector,Species,Phenophase,Nonfocal_spp,Notes
12324,21046,14645113324,33258679@N08,9d2af822cc,3918,4,IMG_1598,1,0,0,1405289725,7/12/14,0,0,mtrainier 2014 mtrainiernationalpark grandpark grandparkmtrainier,16,0,Uf8Je5pQUL._aKXH3A,12590466,0,0,0,1,https://farm4.staticflickr.com/3918/14645113324_9d2af822cc_z.jpg,427,640,https://farm4.staticflickr.com/3918/14645113324_73ff7a2f62_o.jpg,3648,5472,2014,http://flickr.com/photos/33258679@N08/14645113324,-121.685198,46.960052,0,1713.355591,2.088773727,9208.46875,23.44497108,130.8445148,0.565249979,2029913,0.000976948,600031.5,5201563.5,3.79689787,17811,712,170,712,2014,183.7854598,178.522216,189.3237114,10.80149538,2014,193,9,5973.244632,Sunrise,7/12/14,33258679@N08.14645113324,IB,other,flowering,0,
12318,21040,14645129194,33258679@N08,0e4a736f86,5488,6,IMG_1580,1,0,0,1405289722,7/12/14,0,0,mtrainier 2014 mtrainiernationalpark grandpark grandparkmtrainier,16,0,NA,NA,0,0,0,1,https://farm6.staticflickr.com/5488/14645129194_0e4a736f86_z.jpg,640,427,https://farm6.staticflickr.com/5488/14645129194_044e77f253_o.jpg,3648,5472,2014,http://flickr.com/photos/33258679@N08/14645129194,-121.685198,46.960052,0,1713.355591,2.088773727,9208.46875,23.44497108,130.8445148,0.565249979,2029913,0.000976948,600031.5,5201563.5,3.79689787,17811,712,170,712,2014,183.7854598,178.522216,189.3237114,10.80149538,2014,193,9,5973.244632,Sunrise,7/12/14,33258679@N08.14645129194,IB,erythronium montanum,flowering,0,
12308,21030,14645152934,33258679@N08,186718c982,2917,3,IMG_1529,1,0,0,1405289717,7/12/14,0,0,mtrainier 2014 mtrainiernationalpark grandpark grandparkmtrainier,16,0,Uf8Je5pQUL._aKXH3A,12590466,0,0,0,1,https://farm3.staticflickr.com/2917/14645152934_186718c982_z.jpg,427,640,https://farm3.staticflickr.com/2917/14645152934_89a1b4dd30_o.jpg,3648,5472,2014,http://flickr.com/photos/33258679@N08/14645152934,-121.685198,46.960052,0,1713.355591,2.088773727,9208.46875,23.44497108,130.8445148,0.565249979,2029913,0.000976948,600031.5,5201563.5,3.79689787,17811,712,170,712,2014,183.7854598,178.522216,189.3237114,10.80149538,2014,193,9,5973.244632,Sunrise,7/12/14,33258679@N08.14645152934,IB,other,flowering,1,yellow
12300,21022,14645172864,33258679@N08,2bd6e88032,3871,4,IMG_1491 Worked Group,1,0,0,1405289712,7/12/14,0,0,mtrainier 2014 mtrainiernationalpark grandpark sapsago grandparkmtrainier,16,0,Uf8Je5pQUL._aKXH3A,12590466,0,0,0,1,https://farm4.staticflickr.com/3871/14645172864_2bd6e88032_z.jpg,427,640,https://farm4.staticflickr.com/3871/14645172864_86472ca6ba_o.jpg,3648,5472,2014,http://flickr.com/photos/33258679@N08/14645172864,-121.687303,46.958219,0.666666687,1722.261108,3.858859062,5805.065918,106.9470291,61.6446454,0.488999993,1982865,0.098744486,599875.5,5201356.5,3.74521736,18559,711,170,711,2014,181.0615951,176.0744733,186.3987616,10.32428832,2014,193,12,5889.38452,Sunrise,7/12/14,33258679@N08.14645172864,IB,lupinus arcticus,budding,0,
12300,21022,14645172864,33258679@N08,2bd6e88032,3871,4,IMG_1491 Worked Group,1,0,0,1405289712,7/12/14,0,0,mtrainier 2014 mtrainiernationalpark grandpark sapsago grandparkmtrainier,16,0,Uf8Je5pQUL._aKXH3A,12590466,0,0,0,1,https://farm4.staticflickr.com/3871/14645172864_2bd6e88032_z.jpg,427,640,https://farm4.staticflickr.com/3871/14645172864_86472ca6ba_o.jpg,3648,5472,2014,http://flickr.com/photos/33258679@N08/14645172864,-121.687303,46.958219,0.666666687,1722.261108,3.858859062,5805.065918,106.9470291,61.6446454,0.488999993,1982865,0.098744486,599875.5,5201356.5,3.74521736,18559,711,170,711,2014,181.0615951,176.0744733,186.3987616,10.32428832,2014,193,12,5889.38452,Sunrise,7/12/14,33258679@N08.14645172864,IB,polygonum bistortoides,budding,0,
12300,21022,14645172864,33258679@N08,2bd6e88032,3871,4,IMG_1491 Worked Group,1,0,0,1405289712,7/12/14,0,0,mtrainier 2014 mtrainiernationalpark grandpark sapsago grandparkmtrainier,16,0,Uf8Je5pQUL._aKXH3A,12590466,0,0,0,1,https://farm4.staticflickr.com/3871/14645172864_2bd6e88032_z.jpg,427,640,https://farm4.staticflickr.com/3871/14645172864_86472ca6ba_o.jpg,3648,5472,2014,http://flickr.com/photos/33258679@N08/14645172864,-121.687303,46.958219,0.666666687,1722.261108,3.858859062,5805.065918,106.9470291,61.6446454,0.488999993,1982865,0.098744486,599875.5,5201356.5,3.74521736,18559,711,170,711,2014,181.0615951,176.0744733,186.3987616,10.32428832,2014,193,12,5889.38452,Sunrise,7/12/14,33258679@N08.14645172864,IB,other,flowering,1,yellow
12288,21010,14645202304,33258679@N08,9c905e6c10,3913,4,IMG_1407,1,0,0,1405289705,7/12/14,0,0,mtrainier 2014 mtrainiernationalpark grandpark grandparkmtrainier,16,0,Uf8Je5pQUL._aKXH3A,12590466,0,0,0,1,https://farm4.staticflickr.com/3913/14645202304_9c905e6c10_z.jpg,427,640,https://farm4.staticflickr.com/3913/14645202304_93e3a983ac_o.jpg,3648,5472,2014,http://flickr.com/photos/33258679@N08/14645202304,-121.678578,46.964611,0,1714.465576,1.653944731,9266.928711,55.66566849,284.2595268,0.594500005,1988621,0.00291775,600526.5,5202079.5,3.960235049,15941,638,171,638,2014,183.8210332,178.4773379,189.4401474,10.96280951,2014,193,9,6176.469281,Sunrise,7/12/14,33258679@N08.14645202304,IB,other,flowering,1,yellow
12284,21006,14645211004,33258679@N08,1a4c14b2da,2922,3,IMG_1396,1,0,0,1405289704,7/12/14,0,0,mtrainier 2014 mtrainiernationalpark grandpark grandparkmtrainier,16,0,Uf8Je5pQUL._aKXH3A,12590466,0,0,0,1,https://farm3.staticflickr.com/2922/14645211004_1a4c14b2da_z.jpg,427,640,https://farm3.staticflickr.com/2922/14645211004_cde08c0bed_o.jpg,3648,5472,2014,http://flickr.com/photos/33258679@N08/14645211004,-121.675903,46.966155,0,1716.902222,1.701617002,8996.382813,28.3137207,64.40374759,0.57950002,1988586,0.020557873,600727.5,5202253.5,4.02198051,15193,638,171,638,2014,183.9600001,178.6195543,189.6290625,11.00950826,2014,193,9,6247.944847,Sunrise,7/12/14,33258679@N08.14645211004,IB,other,flowering,1,yellow
12278,21000,14645229474,33258679@N08,8dc7be2537,2900,3,IMG_1371,1,0,0,1405289701,7/12/14,0,0,mtrainier 2014 mtrainiernationalpark grandpark grandparkmtrainier,16,0,Uf8Je5pQUL._aKXH3A,12590466,0,0,0,1,https://farm3.staticflickr.com/2900/14645229474_8dc7be2537_z.jpg,427,640,https://farm3.staticflickr.com/2900/14645229474_7b67eaeb86_o.jpg,3648,5472,2014,http://flickr.com/photos/33258679@N08/14645229474,-121.669814,46.9688,0.111111112,1696.298828,2.868745327,5359.276367,35.44949722,16.81435042,0.606999993,1957342,0.020095007,601186.5,5202556.5,4.143479259,14073,564,133,564,2014,183.3684655,177.9662761,189.1029727,11.13669662,2014,193,10,6360.231386,Sunrise,7/12/14,33258679@N08.14645229474,IB,lupinus arcticus,flowering,0,
12278,21000,14645229474,33258679@N08,8dc7be2537,2900,3,IMG_1371,1,0,0,1405289701,7/12/14,0,0,mtrainier 2014 mtrainiernationalpark grandpark grandparkmtrainier,16,0,Uf8Je5pQUL._aKXH3A,12590466,0,0,0,1,https://farm3.staticflickr.com/2900/14645229474_8dc7be2537_z.jpg,427,640,https://farm3.staticflickr.com/2900/14645229474_7b67eaeb86_o.jpg,3648,5472,2014,http://flickr.com/photos/33258679@N08/14645229474,-121.669814,46.9688,0.111111112,1696.298828,2.868745327,5359.276367,35.44949722,16.81435042,0.606999993,1957342,0.020095007,601186.5,5202556.5,4.143479259,14073,564,133,564,2014,183.3684655,177.9662761,189.1029727,11.13669662,2014,193,10,6360.231386,Sunrise,7/12/14,33258679@N08.14645229474,IB,polygonum bistortoides,flowering,0,
12278,21000,14645229474,33258679@N08,8dc7be2537,2900,3,IMG_1371,1,0,0,1405289701,7/12/14,0,0,mtrainier 2014 mtrainiernationalpark grandpark grandparkmtrainier,16,0,Uf8Je5pQUL._aKXH3A,12590466,0,0,0,1,https://farm3.staticflickr.com/2900/14645229474_8dc7be2537_z.jpg,427,640,https://farm3.staticflickr.com/2900/14645229474_7b67eaeb86_o.jpg,3648,5472,2014,http://flickr.com/photos/33258679@N08/14645229474,-121.669814,46.9688,0.111111112,1696.298828,2.868745327,5359.276367,35.44949722,16.81435042,0.606999993,1957342,0.020095007,601186.5,5202556.5,4.143479259,14073,564,133,564,2014,183.3684655,177.9662761,189.1029727,11.13669662,2014,193,10,6360.231386,Sunrise,7/12/14,33258679@N08.14645229474,IB,other,flowering,2,"1 yellow, 1 blue"
12263,20985,14645265424,33258679@N08,1370cc4bc6,3881,4,IMG_1278,1,0,0,1405289694,7/12/14,0,0,mtrainier 2014 mtrainiernationalpark grandpark grandparkmtrainier,16,0,Uf8Je5pQUL._aKXH3A,12590466,0,0,0,1,https://farm4.staticflickr.com/3881/14645265424_1370cc4bc6_z.jpg,640,427,https://farm4.staticflickr.com/3881/14645265424_cd61638032_o.jpg,3648,5472,2014,http://flickr.com/photos/33258679@N08/14645265424,-121.650648,46.986761,0.888888896,1510.93335,16.04032898,1908.697632,91.2450943,159.1058212,0.491874993,2325845,0.475177753,602608.5,5204575.5,4.951390037,6587,267,59,267,2014,161.827486,155.7611576,168.1225519,12.36139434,2014,193,31,8052.983278,Sunrise,7/12/14,33258679@N08.14645265424,IB,nf,nf,0,
12296,21018,14646962922,33258679@N08,e111ff3829,5516,6,IMG_1471,1,0,0,1405289709,7/12/14,0,0,mtrainier 2014 mtrainiernationalpark grandpark grandparkmtrainier,16,0,Uf8Je5pQUL._aKXH3A,12590466,0,0,0,1,https://farm6.staticflickr.com/5516/14646962922_e111ff3829_z.jpg,427,640,https://farm6.staticflickr.com/5516/14646962922_9b2c0ac318_o.jpg,3648,5472,2014,http://flickr.com/photos/33258679@N08/14646962922,-121.684167,46.960952,0,1711.027832,4.59863615,9089.369141,27,84.88364952,0.554499984,1975109,-0.082326991,600109.5,5201665.5,3.832878842,17437,712,170,712,2014,182.9465271,177.7294049,188.363853,10.63444806,2014,193,10,6017.64852,Sunrise,7/12/14,33258679@N08.14646962922,IB,lupinus arcticus,flowering,0,
12296,21018,14646962922,33258679@N08,e111ff3829,5516,6,IMG_1471,1,0,0,1405289709,7/12/14,0,0,mtrainier 2014 mtrainiernationalpark grandpark grandparkmtrainier,16,0,Uf8Je5pQUL._aKXH3A,12590466,0,0,0,1,https://farm6.staticflickr.com/5516/14646962922_e111ff3829_z.jpg,427,640,https://farm6.staticflickr.com/5516/14646962922_9b2c0ac318_o.jpg,3648,5472,2014,http://flickr.com/photos/33258679@N08/14646962922,-121.684167,46.960952,0,1711.027832,4.59863615,9089.369141,27,84.88364952,0.554499984,1975109,-0.082326991,600109.5,5201665.5,3.832878842,17437,712,170,712,2014,182.9465271,177.7294049,188.363853,10.63444806,2014,193,10,6017.64852,Sunrise,7/12/14,33258679@N08.14646962922,IB,other,flowering,2,"1 white, 1 yellow"
12294,21016,14646967252,33258679@N08,c546007891,3919,4,IMG_1462,1,0,0,1405289708,7/12/14,0,0,mtrainier 2014 mtrainiernationalpark grandpark grandparkmtrainier,16,0,Uf8Je5pQUL._aKXH3A,12590466,0,0,0,1,https://farm4.staticflickr.com/3919/14646967252_c546007891_z.jpg,427,640,https://farm4.staticflickr.com/3919/14646967252_8ce2bbc443_o.jpg,3648,5472,2014,http://flickr.com/photos/33258679@N08/14646967252,-121.682225,46.96275,0,1710.20105,1.319534302,9081.578125,9.782006264,258.7449719,0.55675,1984807,-0.196498931,600253.5,5201866.5,3.887506256,16688,637,170,637,2014,184.5228451,179.1622809,190.0813753,10.91909446,2014,193,8,6116.901354,Sunrise,7/12/14,33258679@N08.14646967252,IB,nf,nf,0,
12269,20991,14647033712,33258679@N08,902dbe246d,5550,6,IMG_1308,1,0,0,1405289697,7/12/14,0,0,mtrainier 2014 mtrainiernationalpark grandpark grandparkmtrainier,16,0,Uf8Je5pQUL._aKXH3A,12590466,0,0,0,1,https://farm6.staticflickr.com/5550/14647033712_902dbe246d_z.jpg,427,640,https://farm6.staticflickr.com/5550/14647033712_3bebef9bd3_o.jpg,3648,5472,2014,http://flickr.com/photos/33258679@N08/14647033712,-121.654953,46.98215,1,1489.615601,27.02710342,4102.391113,7.031801224,152.1342287,0.589874983,2342456,-1.00957039,602290.5,5204059.5,4.819639399,8459,341,96,341,2014,156.3459306,150.4459114,162.6333531,12.18744174,2014,193,37,7573.831258,Sunrise,7/12/14,33258679@N08.14647033712,IB,nf,nf,0,
12268,20990,14647036192,33258679@N08,ce2b4ffe1f,3888,4,IMG_1302,1,0,0,1405289696,7/12/14,0,0,mtrainier 2014 mtrainiernationalpark grandpark grandparkmtrainier,16,0,Uf8Je5pQUL._aKXH3A,12590466,0,0,0,1,https://farm4.staticflickr.com/3888/14647036192_ce2b4ffe1f_z.jpg,427,640,https://farm4.staticflickr.com/3888/14647036192_ab312238ac_o.jpg,3648,5472,2014,http://flickr.com/photos/33258679@N08/14647036192,-121.652253,46.984075,0,1487.72998,2.444981813,8037.816895,1.432546973,124.9038477,0.59087503,2009738,0.049632942,602494.5,5204275.5,4.846771051,7711,342,97,342,2014,168.4651716,162.2619331,174.9975031,12.73556999,2014,193,25,7764.763025,Sunrise,7/12/14,33258679@N08.14647036192,IB,other,flowering,1,
12313,21035,14647330695,33258679@N08,e542671dc0,5553,6,IMG_1544,1,0,0,1405289719,7/12/14,0,0,mtrainier 2014 mtrainiernationalpark grandpark grandparkmtrainier,16,0,Uf8Je5pQUL._aKXH3A,12590466,0,0,0,1,https://farm6.staticflickr.com/5553/14647330695_e542671dc0_z.jpg,427,640,https://farm6.staticflickr.com/5553/14647330695_57178371f6_o.jpg,3648,5472,2014,http://flickr.com/photos/33258679@N08/14647330695,-121.685198,46.960052,0,1713.355591,2.088773727,9208.46875,23.44497108,130.8445148,0.565249979,2029913,0.000976948,600031.5,5201563.5,3.79689787,17811,712,170,712,2014,183.7854598,178.522216,189.3237114,10.80149538,2014,193,9,5973.244632,Sunrise,7/12/14,33258679@N08.14647330695,IB,erythronium montanum,flowering,0,
12302,21024,14647354855,33258679@N08,712d501649,3860,4,IMG_1494,1,0,0,1405289713,7/12/14,0,0,mtrainier 2014 mtrainiernationalpark grandpark grandparkmtrainier,16,0,Uf8Je5pQUL._aKXH3A,12590466,0,0,0,1,https://farm4.staticflickr.com/3860/14647354855_712d501649_z.jpg,640,427,https://farm4.staticflickr.com/3860/14647354855_a30c704f7d_o.jpg,3648,5472,2014,http://flickr.com/photos/33258679@N08/14647354855,-121.687312,46.958347,0,1722.074463,2.293367863,8065.024902,100.6611481,79.38175768,0.498750001,1985911,0.012180076,599875.5,5201371.5,3.742308547,18559,711,170,711,2014,184.8177732,179.5230784,190.3015901,10.7785117,2014,193,8,5901.631498,Sunrise,7/12/14,33258679@N08.14647354855,IB,nf,nf,0,
12276,20998,14647424105,33258679@N08,f1996ba88b,3851,4,IMG_1357 worked,1,0,0,1405289700,7/12/14,0,0,mtrainier 2014 mtrainiernationalpark grandpark grandparkmtrainier,16,0,Uf8Je5pQUL._aKXH3A,12590466,0,0,0,1,https://farm4.staticflickr.com/3851/14647424105_f1996ba88b_z.jpg,427,640,https://farm4.staticflickr.com/3851/14647424105_5cf6c74857_o.jpg,3648,5472,2014,http://flickr.com/photos/33258679@N08/14647424105,-121.668156,46.969605,0,1693.958862,1.791084409,9150.275391,31.31559944,14.88092619,0.627499998,1976525,0.046137572,601312.5,5202646.5,4.171753856,13699,564,133,564,2014,182.2349401,176.6556941,188.0814512,11.42575714,2014,193,11,6405.478204,Sunrise,7/12/14,33258679@N08.14647424105,IB,other,flowering,0,
12272,20994,14647434345,33258679@N08,10dedc61f9,3904,4,IMG_1328,1,0,0,1405289699,7/12/14,0,0,mtrainier 2014 mtrainiernationalpark grandpark grandparkmtrainier,16,0,Uf8Je5pQUL._aKXH3A,12590466,0,0,0,1,https://farm4.staticflickr.com/3904/14647434345_10dedc61f9_z.jpg,427,640,https://farm4.staticflickr.com/3904/14647434345_b064d4b630_o.jpg,3648,5472,2014,http://flickr.com/photos/33258679@N08/14647434345,-121.663095,46.975238,0.555555582,1623.28894,10.95456028,1111.252075,18.61898804,341.5949135,0.465624988,1676138,-0.260244664,601684.5,5203279.5,4.463492615,11453,490,134,490,2014,175.6910997,170.1123854,181.8009097,11.6885243,2014,193,17,6915.436277,Sunrise,7/12/14,33258679@N08.14647434345,IB,erythronium montanum,flowering,0,
12271,20993,14647436355,33258679@N08,401fa6e086,2909,3,IMG_1326,1,0,0,1405289698,7/12/14,0,0,mtrainier 2014 mtrainiernationalpark grandpark grandparkmtrainier,16,0,Uf8Je5pQUL._aKXH3A,12590466,0,0,0,1,https://farm3.staticflickr.com/2909/14647436355_401fa6e086_z.jpg,640,427,https://farm3.staticflickr.com/2909/14647436355_c32a777f77_o.jpg,5472,3648,2014,http://flickr.com/photos/33258679@N08/14647436355,-121.662653,46.97653,1,1574.943359,31.93431473,2517.262207,15.31887913,305.4944285,0.463999987,1402912,-1.581407036,601717.5,5203423.5,4.484529473,10703,415,96,415,2014,163.3296861,157.2109588,169.2520649,12.04110601,2014,193,30,7048.244969,Sunrise,7/12/14,33258679@N08.14647436355,IB,nf,nf,0,
12326,21048,14667203803,33258679@N08,1d2fba5867,5478,6,IMG_1602,1,0,0,1405289726,7/12/14,0,0,mtrainier 2014 mtrainiernationalpark grandpark grandparkmtrainier,16,0,NA,NA,0,0,0,1,https://farm6.staticflickr.com/5478/14667203803_1d2fba5867_z.jpg,427,640,https://farm6.staticflickr.com/5478/14667203803_986b19bed1_o.jpg,3648,5472,2014,http://flickr.com/photos/33258679@N08/14667203803,-121.685198,46.960052,0,1713.355591,2.088773727,9208.46875,23.44497108,130.8445148,0.565249979,2029913,0.000976948,600031.5,5201563.5,3.79689787,17811,712,170,712,2014,183.7854598,178.522216,189.3237114,10.80149538,2014,193,9,5973.244632,Sunrise,7/12/14,33258679@N08.14667203803,IB,nf,nf,0,
12319,21041,14667220713,33258679@N08,db123fb236,3885,4,IMG_1583,1,0,0,1405289722,7/12/14,0,0,mtrainier 2014 mtrainiernationalpark grandpark grandparkmtrainier,16,0,Uf8Je5pQUL._aKXH3A,12590466,0,0,0,1,https://farm4.staticflickr.com/3885/14667220713_db123fb236_z.jpg,427,640,https://farm4.staticflickr.com/3885/14667220713_c5a8d681ec_o.jpg,3648,5472,2014,http://flickr.com/photos/33258679@N08/14667220713,-121.685198,46.960052,0,1713.355591,2.088773727,9208.46875,23.44497108,130.8445148,0.565249979,2029913,0.000976948,600031.5,5201563.5,3.79689787,17811,712,170,712,2014,183.7854598,178.522216,189.3237114,10.80149538,2014,193,9,5973.244632,Sunrise,7/12/14,33258679@N08.14667220713,IB,erythronium montanum,flowering,0,
12317,21039,14667226983,33258679@N08,ce17f44c67,2916,3,IMG_1578,1,0,0,1405289721,7/12/14,0,0,mtrainier 2014 mtrainiernationalpark grandpark grandparkmtrainier,16,0,Uf8Je5pQUL._aKXH3A,12590466,0,0,0,1,https://farm3.staticflickr.com/2916/14667226983_ce17f44c67_z.jpg,640,427,https://farm3.staticflickr.com/2916/14667226983_fd63c465b3_o.jpg,3648,5472,2014,http://flickr.com/photos/33258679@N08/14667226983,-121.685198,46.960052,0,1713.355591,2.088773727,9208.46875,23.44497108,130.8445148,0.565249979,2029913,0.000976948,600031.5,5201563.5,3.79689787,17811,712,170,712,2014,183.7854598,178.522216,189.3237114,10.80149538,2014,193,9,5973.244632,Sunrise,7/12/14,33258679@N08.14667226983,IB,nf,nf,0,
12299,21021,14667270103,33258679@N08,eab186e917,5566,6,IMG_1486,1,0,0,1405289711,7/12/14,0,0,mtrainier 2014 mtrainiernationalpark grandpark grandparkmtrainier,16,0,Uf8Je5pQUL._aKXH3A,12590466,0,0,0,1,https://farm6.staticflickr.com/5566/14667270103_eab186e917_z.jpg,427,640,https://farm6.staticflickr.com/5566/14667270103_8e242a1abd_o.jpg,3648,5472,2014,http://flickr.com/photos/33258679@N08/14667270103,-121.687264,46.958255,0,1722.007813,3.063432932,8396.631836,101.5217514,91.08780363,0.488999993,1984674,0.020162781,599878.5,5201362.5,3.742308547,18559,711,170,711,2014,184.3064083,179.0425985,189.7660904,10.72349192,2014,193,9,5892.54975,Sunrise,7/12/14,33258679@N08.14667270103,IB,lupinus arcticus,budding,0,
12299,21021,14667270103,33258679@N08,eab186e917,5566,6,IMG_1486,1,0,0,1405289711,7/12/14,0,0,mtrainier 2014 mtrainiernationalpark grandpark grandparkmtrainier,16,0,Uf8Je5pQUL._aKXH3A,12590466,0,0,0,1,https://farm6.staticflickr.com/5566/14667270103_eab186e917_z.jpg,427,640,https://farm6.staticflickr.com/5566/14667270103_8e242a1abd_o.jpg,3648,5472,2014,http://flickr.com/photos/33258679@N08/14667270103,-121.687264,46.958255,0,1722.007813,3.063432932,8396.631836,101.5217514,91.08780363,0.488999993,1984674,0.020162781,599878.5,5201362.5,3.742308547,18559,711,170,711,2014,184.3064083,179.0425985,189.7660904,10.72349192,2014,193,9,5892.54975,Sunrise,7/12/14,33258679@N08.14667270103,IB,lupinus arcticus,flowering,0,
12299,21021,14667270103,33258679@N08,eab186e917,5566,6,IMG_1486,1,0,0,1405289711,7/12/14,0,0,mtrainier 2014 mtrainiernationalpark grandpark grandparkmtrainier,16,0,Uf8Je5pQUL._aKXH3A,12590466,0,0,0,1,https://farm6.staticflickr.com/5566/14667270103_eab186e917_z.jpg,427,640,https://farm6.staticflickr.com/5566/14667270103_8e242a1abd_o.jpg,3648,5472,2014,http://flickr.com/photos/33258679@N08/14667270103,-121.687264,46.958255,0,1722.007813,3.063432932,8396.631836,101.5217514,91.08780363,0.488999993,1984674,0.020162781,599878.5,5201362.5,3.742308547,18559,711,170,711,2014,184.3064083,179.0425985,189.7660904,10.72349192,2014,193,9,5892.54975,Sunrise,7/12/14,33258679@N08.14667270103,IB,other,flowering,1,yellow
12295,21017,14667281583,33258679@N08,7f7cc83771,2897,3,IMG_1464,1,0,0,1405289708,7/12/14,0,0,mtrainier 2014 mtrainiernationalpark grandpark grandparkmtrainier,16,0,Uf8Je5pQUL._aKXH3A,12590466,0,0,0,1,https://farm3.staticflickr.com/2897/14667281583_7f7cc83771_z.jpg,427,640,https://farm3.staticflickr.com/2897/14667281583_3472d51287_o.jpg,3648,5472,2014,http://flickr.com/photos/33258679@N08/14667281583,-121.682206,46.962572,0,1710.482178,2.658779144,8933.331055,26.63957024,282.2068495,0.563250005,1945380,-0.524542294,600256.5,5201848.5,3.890046849,16688,637,170,637,2014,185.1130073,179.8106688,190.5917021,10.78103337,2014,193,8,6099.777358,Sunrise,7/12/14,33258679@N08.14667281583,IB,other,flowering,1,yelow
12289,21011,14667295203,33258679@N08,9869b11c95,3850,4,IMG_1417,1,0,0,1405289705,7/12/14,0,0,mtrainier 2014 mtrainiernationalpark grandpark grandparkmtrainier,16,0,Uf8Je5pQUL._aKXH3A,12590466,0,0,0,1,https://farm4.staticflickr.com/3850/14667295203_9869b11c95_z.jpg,427,640,https://farm4.staticflickr.com/3850/14667295203_9abd4fe748_o.jpg,3648,5472,2014,http://flickr.com/photos/33258679@N08/14667295203,-121.678273,46.963672,0,1719.078857,2.256875753,6934.244141,124.0430069,268.8494088,0.550374985,1997254,0.103068547,600553.5,5201974.5,4.039764968,16316,638,171,638,2014,184.7323659,179.3328466,190.2753582,10.94251161,2014,193,8,6070.484155,Sunrise,7/12/14,33258679@N08.14667295203,IB,other,flowering,1,yellow
12273,20995,14667339743,33258679@N08,51ce973d29,3840,4,IMG_1341,1,0,0,1405289699,7/12/14,0,0,mtrainier 2014 mtrainiernationalpark grandpark grandparkmtrainier,16,0,Uf8Je5pQUL._aKXH3A,12590466,0,0,0,1,https://farm4.staticflickr.com/3840/14667339743_51ce973d29_z.jpg,427,640,https://farm4.staticflickr.com/3840/14667339743_59f4479470_o.jpg,3648,5472,2014,http://flickr.com/photos/33258679@N08/14667339743,-121.666567,46.970461,0,1687.544434,6.620423317,7982.214355,12.87596321,337.4795511,0.581875026,1793139,0.181118457,601429.5,5202745.5,4.207589781,13325,565,134,565,2014,180.0966511,174.6585073,185.8116357,11.15312841,2014,193,13,6465.319708,Sunrise,7/12/14,33258679@N08.14667339743,IB,erythronium montanum,flowering,0,
12273,20995,14667339743,33258679@N08,51ce973d29,3840,4,IMG_1341,1,0,0,1405289699,7/12/14,0,0,mtrainier 2014 mtrainiernationalpark grandpark grandparkmtrainier,16,0,Uf8Je5pQUL._aKXH3A,12590466,0,0,0,1,https://farm4.staticflickr.com/3840/14667339743_51ce973d29_z.jpg,427,640,https://farm4.staticflickr.com/3840/14667339743_59f4479470_o.jpg,3648,5472,2014,http://flickr.com/photos/33258679@N08/14667339743,-121.666567,46.970461,0,1687.544434,6.620423317,7982.214355,12.87596321,337.4795511,0.581875026,1793139,0.181118457,601429.5,5202745.5,4.207589781,13325,565,134,565,2014,180.0966511,174.6585073,185.8116357,11.15312841,2014,193,13,6465.319708,Sunrise,7/12/14,33258679@N08.14667339743,IB,erythronium grandiflorum,flowering,0,
12267,20989,14667352003,33258679@N08,af8f29de8f,3903,4,IMG_1296,1,0,0,1405289695,7/12/14,0,0,mtrainier 2014 mtrainiernationalpark grandpark grandparkmtrainier,16,0,Uf8Je5pQUL._aKXH3A,12590466,0,0,0,1,https://farm4.staticflickr.com/3903/14667352003_af8f29de8f_z.jpg,427,640,https://farm4.staticflickr.com/3903/14667352003_da94f9ffe7_o.jpg,3648,5472,2014,http://flickr.com/photos/33258679@N08/14667352003,-121.651009,46.985269,0,1487.52002,0.50865382,8457.801758,14.44530487,163.3178001,0.609499991,1990146,-0.095901441,602584.5,5204410.5,4.891994731,6962,267,59,267,2014,169.1777013,162.8742265,175.7696946,12.89546815,2014,193,24,7890.646857,Sunrise,7/12/14,33258679@N08.14667352003,IB,nf,nf,0,
12264,20986,14667358893,33258679@N08,8ff5644a8f,2919,3,IMG_1286,1,0,0,1405289694,7/12/14,0,0,mtrainier indianpaintbrush 2014 mtrainiernationalpark grandpark grandparkmtrainier,16,0,Uf8Je5pQUL._aKXH3A,12590466,0,0,0,1,https://farm3.staticflickr.com/2919/14667358893_8ff5644a8f_z.jpg,640,427,https://farm3.staticflickr.com/2919/14667358893_4329bf277e_o.jpg,4154,2769,2014,http://flickr.com/photos/33258679@N08/14667358893,-121.651148,46.984975,0,1487.071167,2.229161024,8593.049805,8.286798477,159.4361162,0.629124999,2012217,-0.081779793,602575.5,5204377.5,4.890386994,7336,267,59,267,2014,168.3693841,162.1538297,175.0255214,12.87169178,2014,193,25,7858.576838,Sunrise,7/12/14,33258679@N08.14667358893,IB,castilleja parviflora,flowering,0,
